company_id,scoring_month,Quick Ratio,ROA(B) before interest and depreciation after tax,Borrowing dependency,Research and development expense rate,Quick Assets/Current Liability
TW-01895,2026-10,0.0034791581148539996,0.526741260238771,0.38368005493387103,475000000.0,0.0034936767049595996
TW-04296,2026-10,0.00642755278625856,0.57401359815836,0.37963718146295,4240000000.0,0.006359113596050459
TW-00497,2026-10,0.00136284181777122,0.549279940039617,0.385676328556443,0.0,0.00147772564818222
TW-01754,2026-10,0.0056351506637038196,0.430644038760105,0.385752377075398,0.0,0.00662906811810204
TW-06702,2026-10,0.0052114382391729,0.537073719149847,0.384088256542969,0.0,0.005432714136018479
TW-02476,2026-10,0.0035382981882425995,0.517318914288774,0.383475394949036,34000000.0,0.00353154658983102
TW-06546,2026-10,0.00457661821090044,0.473098131591627,0.387329265483143,0.0001616356714985,0.0073724339086269595
TW-04465,2026-10,0.00607158943314114,0.576047968306655,0.382136717343312,1630000000.0,0.00649158233432118
TW-06796,2026-10,0.00530164556630358,0.55168906258365,0.37981388243346303,238000000.0,0.00619211054672094
TW-01263,2026-10,0.00523314788636616,0.531505969270304,0.38422916997515,391000000.0,0.00518719821032904
TW-02185,2026-10,0.00166565396569122,0.530595856309224,0.38223848815544303,0.0,0.00215519362633884
TW-01821,2026-10,0.00669518033355498,0.527972589539055,0.381813511137753,3670000000.0,0.0068358172856653795
TW-00220,2026-10,0.00180377223835194,0.580652069168585,0.384238116859733,747000000.0,0.0019334299872280798
TW-02775,2026-10,0.00096720221288676,0.50886021735639,0.383921620817611,0.0,0.00101146802338728
TW-01108,2026-10,0.0037074837146454,0.54183842818138,0.381499251816777,0.0,0.0036941277763132795
TW-04601,2026-10,0.009258790223671738,0.611810054071417,0.37963718146295,1710000000.0,0.00947520131488548
TW-04908,2026-10,0.0234078656297607,0.67739172332566,0.37963718146295,3450000000.0,0.02352761474833068
TW-03820,2026-10,0.03587706350820414,0.453289790674019,0.37963718146295,0.0001487319834377,0.03628725780161148
TW-02723,2026-10,0.0047566585608999,0.549815300604957,0.38731696351684103,0.0,0.00492575774733174
TW-04826,2026-10,0.00717017244197346,0.640933668825954,0.386547531442708,7370000000.0,0.00740210711827764
TW-03289,2026-10,0.01273495390443012,0.603940253760908,0.381087695125961,2360000000.0,0.01313085330194598
TW-02203,2026-10,0.0007763070392907,0.524439209807806,0.394435328563153,0.0,0.00076825614410244
TW-00910,2026-10,0.0026684150834635797,0.592001713153809,0.384972879756108,3280000000.0,0.00264353745228012
TW-00379,2026-10,0.00020661595259808,0.501739921837357,0.419986512571491,0.0,0.00015194179005912
TW-05238,2026-10,0.0031205746319029203,0.483965951068044,0.385880988541278,7810000000.0,0.00364190166003894
TW-06208,2026-10,0.00336349809791046,0.47786284062316,0.38165917737869703,0.0002205511946183,0.0039116389736992795
TW-00939,2026-10,0.0041360620945816795,0.565554901225976,0.382264210448619,1830000000.0,0.00421522361852772
TW-02177,2026-10,0.00013961548970849999,0.510733979335082,0.393272233567369,0.0,9.106138633182e-05
TW-05087,2026-10,0.00781285285974696,0.56153969698592,0.37963718146295,0.0001000035824712,0.0082195860283725
TW-03133,2026-10,0.01753765188955032,0.607473633492157,0.37963718146295,856000000.0,0.019416256187285097
TW-05279,2026-10,0.0031976813098652398,0.504952085229402,0.380884153501699,0.0001495809102838,0.00889974961279086
TW-01591,2026-10,0.0046346353715032195,0.521173510359227,0.384719011906067,0.0,0.0048589420525311
TW-03707,2026-10,0.01081739317044444,0.654424755072541,0.38035069550844003,0.000208836004142,0.0119006967923004
TW-01995,2026-10,0.0041940792551843995,0.51464211146207,0.38716039303664,0.0,0.0042087714462808795
TW-04852,2026-10,0.0033474030146464803,0.594517907810911,0.37963718146295,255000000.0,0.0033233492452828203
TW-05081,2026-10,0.00273728706766296,0.473954708496172,0.391035512421631,0.0001037388605941,0.0028978182967866
TW-02345,2026-10,0.15824648434721938,0.516569409497296,0.37963718146295,0.0,0.159776441567415
TW-06138,2026-10,0.0057085142990466005,0.49783178971037,0.383349020204302,1050000000.0,0.00642567283438116
TW-02153,2026-10,0.0002878399774419,0.52186947909417,0.389539145975132,0.0,0.00048220227655589997
TW-01973,2026-10,0.0016637824443814801,0.34348733872263,0.388423022123409,0.0008611513926899,0.00215733795133212
TW-03913,2026-10,0.00792327261702312,0.607313025322555,0.37963718146295,3750000000.0,0.00835469871099294
TW-04909,2026-10,0.00232330655394282,0.519674500776273,0.38710223828685103,9250000000.0,0.00259248863610882
TW-04432,2026-10,0.0066727220778378,0.627549654692435,0.37963718146295,9800000000.0,0.00716545316841474
TW-02171,2026-10,0.0009159225289991999,0.514588575405536,0.389653218753565,0.0,0.00116752326965334
TW-02695,2026-10,0.0029371655435458796,0.584934953691311,0.384719011906067,1550000000.0,0.0030634239887294998
TW-02640,2026-10,0.00078529034157756,0.359441083569784,0.679025661901705,781000000.0,0.00140597952393372
TW-02718,2026-10,0.0002837226305604,0.586969323839606,0.392186305451113,0.0,0.00038562987447522
TW-03591,2026-10,0.00296561266745436,0.559773007120296,0.385844082642373,594000000.0,0.00305561388686826
TW-01378,2026-10,0.0020919865200557997,0.50334600353338,0.388122183129307,0.0102299080663161,0.004066570513480619
TW-02276,2026-10,0.00200402501849682,0.548102146795867,0.382580706490741,0.0,0.0024975891328431602
TW-04352,2026-10,0.0033713584874114997,0.542534396916323,0.391453779275884,1240000000.0,0.00350888198865606
TW-03044,2026-10,0.00475066969270866,0.536270678301836,0.386906525186598,1730000000.0,0.00544102660505094
TW-03392,2026-10,0.007282463720559419,0.0917608008994058,0.37963718146295,0.0243479010877979,0.007480765063532759
TW-01911,2026-10,0.02475274084295814,0.601905883612613,0.37963718146295,0.0003220828454126,0.02567935941419088
TW-03688,2026-10,0.0026609289982245,0.657476310294984,0.387370644824339,1340000000.0,0.00305713397873214
TW-03597,2026-10,0.0068396617786689,0.212966432892553,0.37963718146295,0.0006266777977954,0.00816260507325324
TW-02896,2026-10,0.0030273728706766197,0.58557738636972,0.382730566807506,0.0,0.00394651929228582
TW-00129,2026-10,0.0052960310023743,0.555008298088763,0.380743240069517,2280000000.0,0.0054347542424632795
TW-05978,2026-10,0.00703130556078888,0.581133893677392,0.380256753220319,8400000000.0,0.0070825002427169995
TW-05227,2026-10,0.0058477554844931995,0.563681139247283,0.385548835451135,0.0004884725072494,0.006431729849155199
TW-02611,2026-10,0.00282038261381652,0.545211199743027,0.383356848728312,0.0,0.00324375117676788
TW-03538,2026-10,0.0043991979907347,0.557149740350126,0.381361693466314,815000000.0,0.0044770724127855
TW-02780,2026-10,0.00778103699748096,0.636650784303228,0.380370825998752,0.0,0.00787316405982888
TW-00641,2026-10,0.011047964595807539,0.541999036350982,0.37963718146295,7610000000.0,0.0114229944592077
TW-00222,2026-10,0.0017663418121565998,0.559505326837625,0.387104475007996,424000000.0,0.0018580664397442198
TW-05294,2026-10,0.00269274486049056,0.548423363135071,0.389410534509252,1940000000.0,0.0030147740784693
TW-05142,2026-10,0.00470987052815574,0.481182076128272,0.380659363026552,896000000.0,0.00498108498218484
TW-03105,2026-10,0.0041667550440618,0.552438567375127,0.381536157715681,9610000000.0,0.00452420159102322
TW-06370,2026-10,0.00451111496505864,0.53289790674019,0.38842861392627304,815000000.0,0.00449631145108686
TW-02989,2026-10,0.0032351117360605803,0.533486803362064,0.3858429642818,0.0,0.0032222670989500795
TW-04401,2026-10,0.01191223313665722,0.629637560897264,0.37963718146295,0.000139733358869,0.01217914010773638
TW-05340,2026-10,0.00362625968980158,0.565073076717169,0.386643710451974,6670000000.0,0.00376915899170166
TW-04683,2026-10,0.00311645728502142,0.518175491193319,0.384535600772116,4140000000.0,0.0032352183322444197
TW-02862,2026-10,0.00483039650050464,0.608383746453236,0.38393727786563103,4010000000.0,0.00504950486171388
TW-06334,2026-10,0.00397585987046574,0.560415439798704,0.381483594768757,340000000.0,0.00442717870081314
TW-04426,2026-10,0.0064032230092315795,0.55195674286632,0.381028422015599,0.0001049273581787,0.0067478907853359
TW-05712,2026-10,0.00401815625206644,0.475721398361797,0.382663465173133,713000000.0,0.00485723425197648
TW-04209,2026-10,0.0072120945193122,0.562663954173136,0.380779027607849,8370000000.0,0.0072443696403598195
TW-02444,2026-10,0.00470013861734496,0.556400235558649,0.388058436576654,0.0,0.00495485677226622
TW-01961,2026-10,0.00470874761536992,0.58386423256063,0.38087296989597,4210000000.0,0.00535912349058564
TW-00209,2026-10,0.00229673095134414,0.542641469029391,0.385378844644059,2480000000.0,0.00246522956366424
TW-00912,2026-10,0.0025718445838796996,0.591198672305798,0.388286582133519,7790000000.0,0.0026712915491814595
TW-00538,2026-10,0.00613222672357752,0.543819262273141,0.382282104217785,0.0,0.00663365523917004
TW-03004,2026-10,0.005850375614326859,0.568981208844157,0.38068955876202,486000000.0,0.0059669813399396395
TW-06524,2026-10,0.005686430347591379,0.538037368167461,0.381108943976845,0.0003626615486564,0.00636160476714162
TW-05249,2026-10,0.00196472307099174,0.512607741313775,0.382990026460411,0.0,0.00258486534447024
TW-02184,2026-10,0.00525448322929752,0.449702874886236,0.381486949850475,0.0,0.0054341778003462
TW-00308,2026-10,0.00146914422816588,0.53172011349644,0.38845769130116803,136000000.0,0.00151928671677114
TW-04241,2026-10,0.0029143329835667397,0.543390973820868,0.390077077410682,1490000000.0,0.0029826355024781996
TW-05550,2026-10,0.00403836868221192,0.528347341934793,0.37976579292883,2040000000.0,0.00397354549156464
TW-06221,2026-10,0.007475604719727179,0.678462444456341,0.380817051867327,2510000000.0,0.008015179732263839
TW-06219,2026-10,0.007969686345505319,0.609293859414316,0.380359642393023,6550000000.0,0.00803672839870254
TW-01659,2026-10,0.011562258651731099,0.555008298088763,0.38001071389428803,4470000000.0,0.014022134566491718
TW-05118,2026-10,0.004124832966723059,0.597034102468012,0.383382571021488,3170000000.0,0.0042238349929011
TW-02996,2026-10,0.048351501646314896,0.514856255688206,0.37963718146295,3990000000.0,0.04991245351015782
TW-03238,2026-10,0.0046750602317941195,0.574870175062905,0.382600836981053,0.0002628277515544,0.00510837889647108
TW-01482,2026-10,0.011654711804433539,0.589860270892446,0.37970316473674903,0.0001351491539,0.012075068260348558
TW-00508,2026-10,0.0026777726900124,0.519995717115477,0.38169943835932,0.0,0.00281730118906182
TW-05311,2026-10,0.0044310138530007,0.523743241072863,0.383488815275911,0.0003706414610098,0.00451225155435336
TW-03754,2026-10,0.0087347642569374,0.620589967343005,0.380201953552249,3890000000.0,0.009200308748869379
TW-03873,2026-10,0.00420081673189956,0.589592590609776,0.382585179933033,1390000000.0,0.0047554569796428
TW-05104,2026-10,0.0061161316403135395,0.579045987472563,0.383795246072877,8950000000.0,0.00663645321463356
TW-05405,2026-10,0.00427118593314672,0.570533754483645,0.38267129369714403,0.0,0.0042581981682608995
TW-01013,2026-10,0.0016540505335706998,0.500347984367472,0.411986879393759,9800000000.0,0.00184996386407574
TW-05395,2026-10,0.00589117477887972,0.639595267412602,0.381068682996222,5300000000.0,0.0061915206912247795
TW-03079,2026-10,0.05055839957479038,0.484126559237647,0.37963718146295,0.0001222454658392,0.05106713161066836
TW-02131,2026-10,0.00180714097670952,0.533968627870871,0.380161692571625,0.0,0.0026437880350152
TW-06308,2026-10,0.00610115946983544,0.522940200224851,0.37963718146295,3580000000.0,0.00605212859412042
TW-00863,2026-10,0.0076874609319926394,0.572621660688474,0.37963718146295,6450000000.0,0.00768637705507806
TW-03748,2026-10,0.006479955382931999,0.569998393918304,0.37963718146295,713000000.0,0.00744293062696896
TW-03310,2026-10,0.00523352219062812,0.49809946999304,0.383766168697982,0.0002658838882004,0.00615093040986102
TW-02512,2026-10,0.00422290068335478,0.58964612666631,0.37963718146295,0.0,0.0042429112774614594
TW-04444,2026-10,0.00831254904945432,0.579902564377108,0.381246502327308,5370000000.0,0.00901256819250528
TW-04944,2026-10,0.010230484087701958,0.560736656137909,0.384657502074559,9020000000.0,0.01091455969377912
TW-04651,2026-10,0.00804791593625346,0.516783553723433,0.381546222960837,3850000000.0,0.00826164818007198
TW-01033,2026-10,0.0034559512506129003,0.499330799293324,0.38157082689344,4750000000.0,0.0034840387222907997
TW-06565,2026-10,0.00473008295830122,0.814551100165962,0.37963718146295,0.0,0.005429510086695419
TW-03173,2026-10,0.0653119763639334,0.493120616735371,0.37963718146295,0.0008580952560439,0.066308440805598
TW-06454,2026-10,0.0028050361390764603,0.372182665024894,0.415677469284227,6660000000.0,0.00310150919895288
TW-03098,2026-10,0.0048068153320016405,0.534075699983939,0.383580520842886,0.0001582399641141,0.00483735368877972
TW-05725,2026-10,0.003925703099364,0.549333476096151,0.380817051867327,3230000000.0,0.00417056602103436
TW-03200,2026-10,0.0040537151569519795,0.478451737245034,0.384799533867313,2850000000.0,0.00427132902777726
TW-03425,2026-10,0.00896009542263318,0.676428074308047,0.37963718146295,0.0001716530082826,0.0091793211233082
TW-00970,2026-10,0.00418509595289754,0.556453771615183,0.385950326896795,7080000000.0,0.00448469390000076
TW-05576,2026-10,0.007913915010474299,0.687938326462873,0.37963718146295,0.0,0.00816075492915648
TW-05038,2026-10,0.00425471654562078,0.518229027249853,0.381767658354265,4140000000.0,0.00430946497523934
TW-01604,2026-10,0.00218593688980602,0.536484822527973,0.408379048185684,115000000.0,0.0028045902547872
TW-05269,2026-10,0.005156789816927759,0.565501365169442,0.37963718146295,9560000000.0,0.00524458082932716
TW-03063,2026-10,0.0125814891570294,0.580705605225119,0.379783686697996,0.000123603748793,0.01279342274852388
TW-05650,2026-10,0.005047867276699381,0.677498795438728,0.38030036928266103,968000000.0,0.00497067130713756
TW-00290,2026-10,0.00139690350560892,0.505273301568607,0.385506337749366,0.0,0.00135134807770176
TW-00996,2026-10,0.00261676109531406,0.505969270303549,0.384354426359311,0.0,0.0035932527455807997
TW-04331,2026-10,0.00604987978594788,0.596177525563467,0.380511739430933,0.0001747091449286,0.00672022079627358
TW-04222,2026-10,0.0037744841775349796,0.565983189678248,0.387365053021475,0.0001146051242243,0.00408714168038922
TW-03199,2026-10,0.00308351850996954,0.585523850313186,0.388624327026525,0.000125131817116,0.00434569298464824
TW-05300,2026-10,0.005642636748942899,0.563520531077681,0.382230659631433,0.0001142655534858,0.0057014703150969
TW-02546,2026-10,0.00071342392328256,0.49809946999304,0.38704743861878,0.0,0.0006210286233127799
TW-05050,2026-10,0.0042805435396955395,0.43872798329675,0.386027493776323,3190000000.0,0.004644881350506659
TW-05051,2026-10,0.02026370982935466,0.494244873922587,0.38026122666261103,0.0001709738668057,0.020217734519727422
TW-06723,2026-10,0.0047476752586130405,0.553241608223138,0.38259189009647,5160000000.0,0.004748140035655379
TW-01017,2026-10,0.0047061274855362606,0.566304406017453,0.380387601407345,148000000.0,0.0047417485062573
TW-01395,2026-10,0.00388565254333506,0.569248889126827,0.38773746709224,713000000.0,0.0039381163699839
TW-00682,2026-10,0.004523841309965099,0.590502703570855,0.383494407078775,2330000000.0,0.004820616479646539
TW-05167,2026-10,0.003937306531484579,0.560950800364045,0.38105861775106603,7220000000.0,0.0040236634948511395
TW-04844,2026-10,0.00595330928636394,0.575244927458643,0.38494268402064,0.0001166425486549,0.00611914299261432
TW-03706,2026-10,0.029905039008742498,0.491300390813213,0.37963718146295,0.0003667363975178,0.03030959530520316
TW-01229,2026-10,0.0024180055322169597,0.555168906258365,0.39582992419752,0.0,0.0025449287921926796
TW-06599,2026-10,0.017216498832794518,0.695540446490711,0.37963718146295,0.0004545154334051,0.0171850640211783
TW-02714,2026-10,0.00401553612223278,0.521441190641897,0.381370640350897,0.0002672421711541,0.00482575993586568
TW-00434,2026-10,0.0038437304659963197,0.453985759408962,0.38180568261374304,3890000000.0,0.0045198414304683
TW-00109,2026-10,0.00198006954573186,0.49954494351946,0.383530194617107,0.0,0.0035254557028120796
TW-01266,2026-10,0.00101137011579726,0.540071738315756,0.397594697181508,0.0,0.0014832774394054201
TW-00313,2026-10,0.00731016223594392,0.530970608704963,0.382171386521071,968000000.0,0.00746928521016036
TW-01414,2026-10,0.010609280000798518,0.623373842282777,0.380146035523605,0.0,0.010674219752595299
TW-05343,2026-10,0.00753362188032996,0.545371807912629,0.37996038766850904,1000000000.0,0.007481426118877139
TW-02442,2026-10,0.00595667802472152,0.450452379677713,0.38162338984036503,0.0,0.005947278703362781
TW-05601,2026-10,0.00593758850736192,0.600192729803523,0.382424136010539,0.0001663896618367,0.0061137592748116195
TW-06112,2026-10,0.0157327567384125,0.63654371219016,0.383280800209357,5130000000.0,0.01580246296122264
TW-01553,2026-10,0.00351134828138196,0.563841747416885,0.383892543442717,2750000000.0,0.0038716520847501
TW-02954,2026-10,0.00491985521911146,0.594196691471706,0.380396548291928,2820000000.0,0.00524099514447516
TW-05852,2026-10,0.01010808659404332,0.58729054017881,0.37963718146295,4550000000.0,0.0101892539605686
TW-00674,2026-10,0.00229972538543976,0.549708228491889,0.385656198066131,2090000000.0,0.0024594109349217
TW-01651,2026-10,0.05382308134754526,0.518336099362921,0.37963718146295,0.0007592801711572,0.05520257187036702
TW-05983,2026-10,0.007081462331890619,0.490229669682531,0.37963718146295,0.0001505996224992,0.007268595202463459
TW-03361,2026-10,0.00462677498200218,0.564484180095294,0.385483970537909,0.0001054367142863,0.00473770268597538
TW-05200,2026-10,0.0065226260687946,0.609186787301247,0.379829539481483,5420000000.0,0.00644279348721018
TW-05401,2026-10,0.0036210194301341996,0.5745489587237,0.386999349114147,1340000000.0,0.0037189434896588397
TW-04637,2026-10,0.00792214970423724,0.671556293163446,0.37963718146295,1880000000.0,0.00793289287086978
TW-05984,2026-10,0.005057973491772119,0.560790192194443,0.381574181975159,747000000.0,0.00502362842449284
TW-01603,2026-10,0.03841709222981784,0.579313667755233,0.380236622730008,849000000.0,0.03886559603036981
TW-05373,2026-10,0.0049973362013357395,0.544997055516891,0.383741564765379,1360000000.0,0.00499358308435632
TW-04972,2026-10,0.00167426296371618,0.464960650998447,0.38416989686478803,0.0001037388605941,0.00216408521043078
TW-05932,2026-10,0.00608805882066708,0.523100808394454,0.382788721557295,1320000000.0,0.0061445413063266
TW-06481,2026-10,0.0039245801865781796,0.484340703463783,0.380917704318885,1630000000.0,0.00389450262014142
TW-05389,2026-10,0.00396687656817888,0.546977889608651,0.381214069870695,7110000000.0,0.0042561737063907595
TW-00960,2026-10,0.00288027129572904,0.568392312222282,0.381740817700516,8320000000.0,0.00319336612257588
TW-00835,2026-10,0.0064395305226410396,0.613737352106644,0.380188533225374,5890000000.0,0.0065993002885363795
TW-05375,2026-10,0.00495204538563942,0.557952781198137,0.3809624387418,4230000000.0,0.00596118361929702
TW-01920,2026-10,0.005222293062769561,0.539696985920017,0.387983506418271,662000000.0,0.005764259151034739
TW-04921,2026-10,0.00417162099946722,0.557524492745864,0.38477045649241903,4800000000.0,0.0044095844093284195
TW-00941,2026-10,0.005738832944264819,0.604315006156646,0.37963718146295,53500000.0,0.00590137313751168
TW-05505,2026-10,0.0043505384366808,0.630333529632207,0.380238859451153,1440000000.0,0.00538006271866866
TW-01408,2026-10,0.01101951747189912,0.519032068097864,0.38137958723548,3850000000.0,0.01305323890110876
TW-06626,2026-10,0.00358957787213016,0.474811285400717,0.386789097326447,2840000000.0,0.00542929288204788
TW-05789,2026-10,0.00334927453595628,0.569463033352963,0.382272038972629,0.0,0.00331964813723718
TW-00725,2026-10,0.01230150956908848,0.536913110980245,0.38012143159100203,486000000.0,0.012633862256500318
TW-04395,2026-10,0.004175364042086759,0.648053964344986,0.380891982025709,3340000000.0,0.0041629544693781
TW-04376,2026-10,0.00325120681932456,0.430751110873173,0.383930567702194,3340000000.0,0.00391499666854368
TW-06347,2026-10,0.00219679171340268,0.596712886128808,0.37963718146295,34000000.0,0.00247462235440614
TW-01942,2026-10,0.00634558015289082,0.495529739279405,0.383337836598573,1600000000.0,0.00655529032552104
TW-03475,2026-10,0.00601394657680038,0.557845709085069,0.386091240328977,2260000000.0,0.00628780500327354
TW-05211,2026-10,0.00967539086722554,0.572996413084212,0.388193758205971,747000000.0,0.01101443533979766
TW-02576,2026-10,0.00153951342941304,0.468172814390492,0.389797487267465,0.0,0.0021707303586372597
TW-05386,2026-10,0.0048412513241013,0.531827185609508,0.384849860093092,362000000.0,0.00497711364864672
TW-02292,2026-10,0.00540757367243634,0.589003693987901,0.37963718146295,0.0,0.0063862537996921195
TW-06191,2026-10,0.0037625064411524996,0.488837732212645,0.387271110733354,7960000000.0,0.00407953999690692
TW-04718,2026-10,0.009335148293110199,0.57835001873762,0.37963718146295,0.0001584097494833,0.00934667444414496
TW-03924,2026-10,0.0022016576688081,0.475667862305263,0.404037572441806,0.0001375261490691,0.00215638578111342
TW-06082,2026-10,0.0007617091730745,0.453022110391349,0.385481733816763,3570000000.0,0.00106906894391268
TW-05761,2026-10,0.00452159548439334,0.574709566893303,0.38211323177128204,0.0,0.0045683135563659
TW-06572,2026-10,0.012904139430832918,0.573049949140746,0.37963718146295,0.0004293871987604,0.0139306915596054
TW-04927,2026-10,0.00247939143117726,0.584078376786766,0.385086952534541,214000000.0,0.00267767588334804
TW-01803,2026-10,0.012663836094659039,0.704266823705766,0.37963718146295,9590000000.0,0.012588779503932541
TW-06230,2026-10,0.012627154276987618,0.620429359173403,0.37963718146295,0.0001188497584548,0.01286111250297828
TW-05776,2026-10,0.00586422487201908,0.599443225012046,0.380058803398921,0.0001115489875783,0.005832163519553939
TW-00992,2026-10,0.00572161494821496,0.494405482092189,0.38947316270133303,323000000.0,0.006944346717492119
TW-04410,2026-10,0.00555542385590778,0.551100165961775,0.38503998139048,3580000000.0,0.00648389581299462
TW-04025,2026-10,0.004469941496243819,0.520798757963488,0.380724227939778,1920000000.0,0.0047457024095155205
TW-04817,2026-10,0.01110785327772006,0.56587611756518,0.380926651203468,4820000000.0,0.011299418158573559
TW-05587,2026-10,0.005110376088445561,0.579206595642165,0.38140307280751,4070000000.0,0.00532514060679636
TW-06617,2026-10,0.0063721557554895,0.556721451897853,0.37963718146295,2820000000.0,0.00646023917956908
TW-03090,2026-10,0.00396275922129738,0.565983189678248,0.383503353963358,4820000000.0,0.006328735055299379
TW-00177,2026-10,0.0038916414115263,0.61106054927994,0.383852282462093,0.0,0.00404310244603404
TW-05642,2026-10,0.00597763906339092,0.572353980405803,0.38029701420094303,8120000000.0,0.0061106521215225605
TW-03849,2026-10,0.011480660322625319,0.678890732908614,0.37963718146295,0.0003287044748122,0.01209308840696406
TW-06575,2026-10,0.0060932990803344,0.600674554312329,0.37963718146295,3070000000.0,0.0062489452948854595
TW-02681,2026-10,0.0017843084167303799,0.581562182129664,0.380430099109114,238000000.0,0.0018042266748781199
TW-06059,2026-10,0.00759014182388484,0.629423416671128,0.38107986660195103,781000000.0,0.007566925183191659
TW-02127,2026-10,7.523515665252e-05,0.522083623320306,0.389982016761988,0.0,0.0
TW-06058,2026-10,0.005156789816927759,0.567214518978532,0.380714162694623,27200000.0,0.005083824150653699
TW-03955,2026-10,0.02148431602758372,0.480057818941057,0.37963718146295,0.0006951013015916,0.023554303947223798
TW-04910,2026-10,0.00677453283708906,0.541195995502971,0.386804754374467,0.0,0.007353190580140739
TW-03822,2026-10,0.01398288431378178,0.615718186198405,0.379638299823523,0.0003298929723968,0.014071818235355459
TW-06013,2026-10,0.00417012378241938,0.572246908292735,0.382758525821827,4010000000.0,0.00461903660674566
TW-03237,2026-10,0.00440668407597378,0.536913110980245,0.381378468874907,3090000000.0,0.0043663519618329
TW-01435,2026-10,0.02234297000450412,0.513624926387922,0.380087880773816,9980000000.0,0.0247218414987753
TW-01431,2026-10,0.0023745862378303797,0.429894533968628,0.383215935296131,0.0002040820138038,0.0025305784532426395
TW-04660,2026-10,0.00788209914820824,0.615932330424541,0.380729819742643,6320000000.0,0.00851567261677566
TW-04497,2026-10,0.00268001851558416,0.54997590877456,0.385633830854674,839000000.0,0.00267622365951336
TW-00408,2026-10,0.00587732552118744,0.529578671235077,0.381923110473894,1190000000.0,0.00610652292715062
TW-01105,2026-10,0.00165704496766632,0.499330799293324,0.38851137260866603,0.0,0.00181256878212486
TW-00519,2026-10,0.00215150089770636,0.539696985920017,0.38818592968196103,102000000.0,0.00250231423988328
TW-05264,2026-10,0.00376400365820028,0.495422667166336,0.38645135243344103,0.0001918574672199,0.0040367850926595
TW-02119,2026-10,2094000000.0,0.55024358905723,0.393089940793991,0.0,0.00021079021847736
TW-00703,2026-10,0.00375951200705688,0.538197976337063,0.382619849110792,0.0,0.00384445017132888
TW-05845,2026-10,0.0159506018188692,0.522190695433374,0.37963718146295,4910000000.0,0.01607592287877636
TW-00916,2026-10,0.00324184921277574,0.621607152417153,0.384852096814238,5040000000.0,0.0037812092113011
TW-02364,2026-10,0.00018602921819064,0.589324910327105,0.396092738932145,0.0,0.00023718023125829997
TW-05061,2026-10,0.00196360015820592,0.483216446276567,0.386195247862254,6570000000.0,0.0023643430025919597
TW-02080,2026-10,0.00535554538002486,0.549922372718026,0.384224696532859,0.0,0.00567119074434354
TW-02890,2026-10,0.0073853973925965,0.567964023770009,0.395694602568203,441000000.0,0.00831361995502002
TW-06186,2026-10,0.014144209450683539,0.613630279993576,0.382062905545503,7950000000.0,0.01540917469870116
TW-06432,2026-10,0.0083919015529884,0.494833770544462,0.37966066703498,3160000000.0,0.00916639843509204
TW-05930,2026-10,0.00604913117742396,0.554901225975695,0.384593755521905,968000000.0,0.00600277513472148
TW-01568,2026-10,0.0004379359864851,0.390277852133412,0.388199350008835,0.0001033992898557,0.0010924978044603599
TW-03814,2026-10,0.0014189874570641398,0.517640130627978,0.396731322819253,2210000000.0,0.0014667284256331798
TW-02946,2026-10,0.00123370684739736,0.553669896675411,0.38675107306697,0.0,0.00158643450781932
TW-05496,2026-10,0.0041809786060160396,0.594999732319717,0.37963718146295,3400000000.0,0.0043440488817337196
TW-02979,2026-10,0.00612661215964824,0.546281920873708,0.37963718146295,0.0,0.00648252636052764
TW-06280,2026-10,0.0015413849507228399,0.402323464853579,0.391731132697955,0.0,0.00177095008055514
TW-06052,2026-10,0.007897445622948359,0.592055249210343,0.37963718146295,272000000.0,0.00809610119552802
TW-04339,2026-10,0.01077434818031982,0.571497403501258,0.37972441358763404,968000000.0,0.010734333572163841
TW-04312,2026-10,0.0073326204916611,0.543819262273141,0.380272410268339,4300000000.0,0.00748962087736608
TW-05435,2026-10,0.0047420606946837,0.585791530595856,0.384994128606992,2950000000.0,0.00474274061712378
TW-01028,2026-10,0.0034106604349165796,0.541784892124846,0.384217986369421,4260000000.0,0.0036218742235236594
TW-06793,2026-10,0.0097390225917576,0.595802773167728,0.37963718146295,0.0001872732622509,0.010010121491682301
TW-06578,2026-10,0.00344584503554016,0.523850313185931,0.385450419720723,3260000000.0,0.00448464870705858
TW-05964,2026-10,0.022682838274357558,0.566732694469725,0.37963718146295,5250000000.0,0.02290883798166054
TW-01390,2026-10,0.01280083145453388,0.52358263290326,0.38402674671146103,0.0001332815148386,0.013485265788475979
TW-05478,2026-10,0.00863070767211444,0.62064350339954,0.384263839152909,4600000000.0,0.00901191906432408
TW-00363,2026-10,0.00159453615592014,0.524546281920874,0.38171509540734,0.0,0.00172282068277686
TW-02448,2026-10,0.00397585987046574,0.527919053482521,0.38037194435932503,323000000.0,0.00400667187326292
TW-00486,2026-10,0.02944913641768362,0.546656673269447,0.37963718146295,0.0,0.030095975286775618
TW-00449,2026-10,0.0031385412364766997,0.533647411531667,0.381624508200938,1170000000.0,0.0035544138554458797
TW-01169,2026-10,0.00322500552098784,0.531880721666042,0.385731128224513,2020000000.0,0.0032287304608676396
TW-04317,2026-10,0.004624529156430479,0.558434605706944,0.38205619538206603,492000000.0,0.0046957029141628795
TW-06548,2026-10,0.0089481176862507,0.536217142245302,0.380232149287716,0.0,0.00936696614257122
